   9 pfam09223
   9 pfam06386
   9 pfam05121
   9 pfam02593
   9 pfam02469
   9 cd07027
   9 cd04059
   9 cd00644
   9 COG3823
   9 COG2106
   9 COG1401
   9 COG1348
   9 COG1246
   9 COG0637
   9 COG0397
   9 COG0308
   9 COG0197
   8 pfam13817
   8 pfam13779
   8 pfam13508
   8 pfam13007
   8 pfam11950
   8 pfam11667
   8 pfam09770
   8 pfam08719
   8 pfam05854
   8 pfam05575
   8 pfam05552
   8 pfam03400
   8 pfam03253
   8 pfam02423
   8 pfam01200
   8 pfam00699
   8 pfam00547
   8 cd11479
   8 cd10311
   8 cd09658
   8 cd08260
   8 cd06445
   8 cd04647
   8 cd03135
   8 cd02976
   8 cd01716
   8 COG3837
   8 COG3635
   8 COG3475
   8 COG3369
   8 COG2820
   8 COG2379
   8 COG2335
   8 COG2216
   8 COG2138
   8 COG2075
   8 COG1697
   8 COG1475
   8 COG1389
   8 COG1358
   8 COG1354
   8 COG1321
   8 COG1254
   8 COG1023
   8 COG0618
   8 COG0232
   7 pfam06180
   7 pfam01969
   7 pfam01904
   7 pfam00313
   7 cd06442
   7 cd05005
   7 cd03416
   7 COG3356
   7 COG2183
   7 COG1918
   7 COG1893
   7 COG1705
   7 COG1469
   6 pfam13380
   6 pfam10633
   6 pfam09851
   6 pfam09118
   6 pfam08480
   6 pfam07311
   6 cd09279
   6 cd07820
   6 cd07247
   6 cd05341
   6 cd04645
   6 cd02042
   6 cd01914
   6 cd01573
   6 cd00200
   6 COG4057
   6 COG3502
   6 COG3398
   6 COG1901
   6 COG1520
   6 COG1342
   6 COG0265
   5 pfam14582
   5 pfam13619
   5 pfam11977
   5 pfam10977
   5 pfam10820
   5 pfam10412
   5 pfam10015
   5 pfam09568
   5 pfam07935
   5 pfam06939
   5 pfam05159
   5 pfam04556
   5 pfam03551
   5 pfam01992
   5 pfam01910
   5 pfam00137
   5 pfam00136
   5 cd11476
   5 cd09639
   5 cd08026
   5 cd06464
   5 cd06421
   5 cd06325
   5 cd04946
   5 cd03380
   5 cd03012
   5 cd02516
   5 cd02152
   5 cd01412
   5 cd01189
   5 cd00397
   5 cd00291
   5 COG5551
   5 COG5550
   5 COG4809
   5 COG4058
   5 COG4026
   5 COG3889
   5 COG3473
   5 COG3449
   5 COG3387
   5 COG2864
   5 COG2316
   5 COG2246
   5 COG2210
   5 COG2146
   5 COG2125
   5 COG1921
   5 COG1833
   5 COG1801
   5 COG1767
   5 COG1740
   5 COG1592
   5 COG1517
   5 COG1289
   5 COG1287
   5 COG1269
   5 COG1168
   5 COG1067
   5 COG1007
   5 COG0716
   5 COG0697
   5 COG0473
   5 COG0442
   5 COG0378
   5 COG0376
   5 COG0374
   5 COG0295
   5 COG0293
   5 COG0052
   4 pfam13599
   4 pfam07796
   4 pfam05168
   4 pfam01844
   4 cd04605
   4 cd02523
   4 cd02171
   4 COG5418
   4 COG4866
   4 COG3425
   4 COG2961
   4 COG2898
   4 COG2182
   4 COG2135
   4 COG2043
   4 COG2021
   4 COG1817
   4 COG0648
   4 COG0392
   4 COG0063
   3 pfam13384
   3 pfam09875
   3 pfam05532
   3 pfam04945
   3 pfam03773
   3 pfam03415
   3 pfam02514
   3 pfam00145
   3 cd04623
   3 cd01912
   3 cd00799
   3 COG4747
   3 COG0016
   2 pfam13655
   2 pfam13360
   2 pfam13182
   2 pfam12708
   2 pfam08388
   2 pfam05050
   2 pfam04832
   2 pfam02195
   2 pfam01990
   2 pfam01595
   2 pfam01047
   2 cd08235
   2 cd07381
   2 cd07153
   2 cd06587
   2 cd06530
   2 cd06433
   2 cd06160
   2 cd05379
   2 cd05327
   2 cd03465
   2 cd03379
   2 cd01996
   2 cd01651
   2 cd00919
   2 cd00861
   2 cd00386
   2 cd00198
   2 cd00063
   2 COG3187
   2 COG2985
   2 COG2419
   2 COG2251
   2 COG2241
   2 COG2197
   2 COG2137
   2 COG2129
   2 COG1763
   2 COG1594
   2 COG1444
   2 COG1293
   2 COG0800
   2 COG0586
   2 COG0435
   2 COG0072
   1 pfam14346
   1 pfam14210
   1 pfam13753
   1 pfam13598
   1 pfam13588
   1 pfam13531
   1 pfam13023
   1 pfam10137
   1 pfam10130
   1 pfam10117
   1 pfam10040
   1 pfam09527
   1 pfam07992
   1 pfam07940
   1 pfam07786
   1 pfam07705
   1 pfam06032
   1 pfam05727
   1 pfam04289
   1 pfam02628
   1 pfam01886
   1 pfam01629
   1 pfam01442
   1 pfam01050
   1 pfam00852
   1 cd10227
   1 cd09712
   1 cd09709
   1 cd07490
   1 cd07474
   1 cd05793
   1 cd05300
   1 cd05239
   1 cd04485
   1 cd03089
   1 cd02753
   1 cd01679
   1 cd01049
   1 cd00537
   1 cd00508
   1 COG4986
   1 COG4754
   1 COG4743
   1 COG4715
   1 COG4126
   1 COG3857
   1 COG3631
   1 COG3577
   1 COG3374
   1 COG2900
   1 COG2244
   1 COG2221
   1 COG2192
   1 COG2113
   1 COG2078
   1 COG2061
   1 COG1915
   1 COG1673
   1 COG1612
   1 COG1392
   1 COG1327
   1 COG1139
   1 COG1074
   1 COG1042
   1 COG0841
   1 COG0513
   1 COG0467
   1 COG0431
   1 COG0342
